﻿date,code,name,judgment,category,target_price,stock_price,upside_pct,asai_scan_score,file_path,notes,fv,current_price,upside,asai_score,note,company,score,tp_base,tp_bull,tp_bear,upside_base,md_file,docx_file,memo
2026-04-11,9101,日本郵船,BUY,海運（ONE38%×VLCC×自動車船×LNG）,7600,6100,+24.6%,,outputs/fukai/91010_日本郵船_カーブ感応度_DeepResearch_20260411.md,【海運カーブ感応度分析】逆張りBUY。VLCC TD3C WS413-600/$400,,,,,,,,,,,,,,
2026-04-11,9104,商船三井,BUY,海運（VLCC×ドライバルク×ONE）,8200,6473,+26.7%,+94,outputs/fukai/91040_商船三井_カーブ感応度_DeepResearch_20260411.md,【海運カーブ感応度分析・確定版】BUY逆張り。VLCC TD3C WS427/$400,,,,,,,,,,,,,,
2026-04-11,9107,川崎汽船,HOLD,海運（ONE31%×自動車船×ドライバルク）,3250,2661,+22.1%,,outputs/fukai/91070_川崎汽船_カーブ感応度_DeepResearch_20260411.md,【海運カーブ感応度分析】HOLD（条件付き逆張り）。SCFI+1%→FV+0.7〜0.9%（ONE持分主感応）。BDI+1%→FV+0.14%（低感応）。PBR1.01倍/BPS2752円で下値硬直。ONE Q3赤字▲$88M→4Q回復見込み。ホルムズ解除→FV¥750最悪値（BPS0.9x=¥2477が現実下限）。¥2500以下で分割買い。三大海運中最優先度3位。,,,,,,,,,,,,,,
2026-04-11,9119,飯野海運,BUY,海運（タンカー専業）×不動産（千代田区）,2550,1825,+39.7%,,outputs/fukai/91190_飯野海運_カーブ感応度_DeepResearch_20260411.md,【海運カーブ感応度分析+不動産NAV】BUY逆張り中期。不動産NAV¥680/株(千代田区飯野ビル含み益¥750-1060億)。海運PERは8.4倍という極端割安。VLCC+1%→FV+0.11%(純粋)/+0.81%(FX複合)。停戦→FV¥1,,,,,,,,,,,,,,
2026-04-11,9983,ファーストリテイリング,BUY,アパレル・小売,86000,74100,+16.0%,,outputs/fukai/99830_ファーストリテイリング_BUY_DeepResearch_20260411.md,【revise版 4/11】GU数値修正・Greater China底打ち確認・Rf=2.380%再計算。2Q OP+31.7%。USD¥159で+¥55億上振れ。Base¥86000/Bull¥97000/Bear¥55000。停戦→USD145リスク▲145〜200億。,,,,,,,,,,,,,,
2026-04-12,6918,アバールデータ,HOLD,SELL,,,,0,,DeepResearch完了(2026/04/12)。Rf=2.40%。Word生成済,,,,,,,,,,,,,,
2026-04-12,6918,深井 DeepResearchレポート — [6918] ア,HOLD,,,,,,outputs/fukai/6918_アバールデータ_HOLD_DeepResearch_20260412.md,,,,,,,深井 DeepResearchレポート — [6918] ア,,,,,,outputs/fukai/6918_アバールデータ_HOLD_DeepResearch_20260412.md,outputs/fukai/6918_アバールデータ_HOLD_DeepResearch_20260412.docx,
2026-04-12,7202,7202 いすゞ自動車 Deep Research レポート,HOLD,,2300,,,,outputs/fukai/7202_いすゞ自動車_HOLD_DeepResearch_20260412.md,,,,,,,7202 いすゞ自動車 Deep Research レポート,,2300.0,,,,outputs/fukai/7202_いすゞ自動車_HOLD_DeepResearch_20260412.md,outputs/fukai/7202_いすゞ自動車_HOLD_DeepResearch_20260412.docx,
2026-04-13,1866,深井 DeepResearchレポート — [1866] 北,BUY,,1680,,,,outputs/fukai/1866_北野建設_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [1866] 北,,1680.0,,,,outputs/fukai/1866_北野建設_BUY_DeepResearch_20260413.md,outputs/fukai/1866_北野建設_BUY_DeepResearch_20260413.docx,
2026-04-13,1866,深井 DeepResearchレポート — [1866] 北,BUY,,1680,,,,outputs/fukai/1866_北野建設_BUY_DeepResearch_20260413_v2.md,,,,,,,深井 DeepResearchレポート — [1866] 北,,1680.0,,,,outputs/fukai/1866_北野建設_BUY_DeepResearch_20260413_v2.md,outputs/fukai/1866_北野建設_BUY_DeepResearch_20260413_v2.docx,
2026-04-13,1911,深井 DeepResearchレポート — [1911] 住,HOLD,,1820,,,,outputs/fukai/1911_住友林業_HOLD_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [1911] 住,,1820.0,,,,outputs/fukai/1911_住友林業_HOLD_DeepResearch_20260413.md,outputs/fukai/1911_住友林業_HOLD_DeepResearch_20260413.docx,
2026-04-13,1925,深井 DeepResearchレポート — [1925] 大,HOLD,,5480,,,,outputs/fukai/1925_大和ハウス工業_HOLD_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [1925] 大,,5480.0,,,,outputs/fukai/1925_大和ハウス工業_HOLD_DeepResearch_20260413.md,outputs/fukai/1925_大和ハウス工業_HOLD_DeepResearch_20260413.docx,
2026-04-13,2153,深井 DeepResearchレポート — [2153] Ｅ,BUY,,2380,,,,outputs/fukai/2153_Ｅ・Ｊホールディ_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [2153] Ｅ,,2380.0,,,,outputs/fukai/2153_Ｅ・Ｊホールディ_BUY_DeepResearch_20260413.md,outputs/fukai/2153_Ｅ・Ｊホールディ_BUY_DeepResearch_20260413.docx,
2026-04-13,262A,深井 DeepResearchレポート — [262A] イ,BUY,,2580,,,,outputs/fukai/262A_インターメスティ_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [262A] イ,,2580.0,,,,outputs/fukai/262A_インターメスティ_BUY_DeepResearch_20260413.md,outputs/fukai/262A_インターメスティ_BUY_DeepResearch_20260413.docx,
2026-04-13,276A,深井 DeepResearchレポート — [276A] ク,BUY,,4180,,,,outputs/fukai/276A_ククレブ_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [276A] ク,,4180.0,,,,outputs/fukai/276A_ククレブ_BUY_DeepResearch_20260413.md,outputs/fukai/276A_ククレブ_BUY_DeepResearch_20260413.docx,
2026-04-13,2791,深井 DeepResearchレポート — [2791] 大,HOLD,,,,,,outputs/fukai/2791_大黒天物産_HOLD_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [2791] 大,,,,,,outputs/fukai/2791_大黒天物産_HOLD_DeepResearch_20260413.md,outputs/fukai/2791_大黒天物産_HOLD_DeepResearch_20260413.docx,
2026-04-13,2791,深井 DeepResearchレポート — [2791] 大,SELL,,,,,,outputs/fukai/2791_大黒天物産_SELL_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [2791] 大,,,,,,outputs/fukai/2791_大黒天物産_SELL_DeepResearch_20260413.md,outputs/fukai/2791_大黒天物産_SELL_DeepResearch_20260413.docx,
2026-04-13,3281,深井 DeepResearchレポート — [3281] G,BUY,,148500,,,,outputs/fukai/3281_GLP J-RE_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [3281] G,,148500.0,,,,outputs/fukai/3281_GLP J-RE_BUY_DeepResearch_20260413.md,outputs/fukai/3281_GLP J-RE_BUY_DeepResearch_20260413.docx,
2026-04-13,3333,深井 DeepResearchレポート — [3333] あ,BUY,,1650,,,,outputs/fukai/3333_あさひ_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [3333] あ,,1650.0,,,,outputs/fukai/3333_あさひ_BUY_DeepResearch_20260413.md,outputs/fukai/3333_あさひ_BUY_DeepResearch_20260413.docx,
2026-04-13,4046,深井 DeepResearchレポート — [4046] 大,BUY,,2270,,,,outputs/fukai/4046_大阪ソーダ_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [4046] 大,,2270.0,,,,outputs/fukai/4046_大阪ソーダ_BUY_DeepResearch_20260413.md,outputs/fukai/4046_大阪ソーダ_BUY_DeepResearch_20260413.docx,
2026-04-13,4187,深井 DeepResearchレポート — [4187] 大,BUY,,5490,,,,outputs/fukai/4187_大阪有機化学工業_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [4187] 大,,5490.0,,,,outputs/fukai/4187_大阪有機化学工業_BUY_DeepResearch_20260413.md,outputs/fukai/4187_大阪有機化学工業_BUY_DeepResearch_20260413.docx,
2026-04-13,4203,深井 DeepResearchレポート — [4203] 住,BUY,,7430,,,,outputs/fukai/4203_住友ベークライト_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [4203] 住,,7430.0,,,,outputs/fukai/4203_住友ベークライト_BUY_DeepResearch_20260413.md,outputs/fukai/4203_住友ベークライト_BUY_DeepResearch_20260413.docx,
2026-04-13,4308,深井 DeepResearchレポート — [4308] J,BUY,,390,,,,outputs/fukai/4308_Jストリーム_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [4308] J,,390.0,,,,outputs/fukai/4308_Jストリーム_BUY_DeepResearch_20260413.md,outputs/fukai/4308_Jストリーム_BUY_DeepResearch_20260413.docx,
2026-04-13,500A,深井 DeepResearchレポート — [500A] T,BUY,,4380,,,,outputs/fukai/500A_TOブックス_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [500A] T,,4380.0,,,,outputs/fukai/500A_TOブックス_BUY_DeepResearch_20260413.md,outputs/fukai/500A_TOブックス_BUY_DeepResearch_20260413.docx,
2026-04-13,5304,深井 DeepResearchレポート — [5304] S,BUY,,,,,,outputs/fukai/5304_SECカーボン_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [5304] S,,,,,,outputs/fukai/5304_SECカーボン_BUY_DeepResearch_20260413.md,outputs/fukai/5304_SECカーボン_BUY_DeepResearch_20260413.docx,
2026-04-13,5819,深井 DeepResearchレポート — [5819] カ,BUY,,2450,,,,outputs/fukai/5819_カナレ電気_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [5819] カ,,2450.0,,,,outputs/fukai/5819_カナレ電気_BUY_DeepResearch_20260413.md,outputs/fukai/5819_カナレ電気_BUY_DeepResearch_20260413.docx,
2026-04-13,5892,深井 DeepResearchレポート — [5892] y,BUY,,1980,,,,outputs/fukai/5892_yutori_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [5892] y,,1980.0,,,,outputs/fukai/5892_yutori_BUY_DeepResearch_20260413.md,outputs/fukai/5892_yutori_BUY_DeepResearch_20260413.docx,
2026-04-13,6335,深井 DeepResearchレポート — [6335] 東,BUY,,640,,,,outputs/fukai/6335_東京機械製作所_BUY_DeepResearch_20260413_V2.md,,,,,,,深井 DeepResearchレポート — [6335] 東,,640.0,,,,outputs/fukai/6335_東京機械製作所_BUY_DeepResearch_20260413_V2.md,outputs/fukai/6335_東京機械製作所_BUY_DeepResearch_20260413_V2.docx,
2026-04-13,6335,深井 DeepResearchレポート — [6335] 東,BUY,,650,,,,outputs/fukai/6335_東京機械製作所_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [6335] 東,,650.0,,,,outputs/fukai/6335_東京機械製作所_BUY_DeepResearch_20260413.md,outputs/fukai/6335_東京機械製作所_BUY_DeepResearch_20260413.docx,
2026-04-13,6337,深井 DeepResearchレポート — [6337] テ,BUY,,1420,,,,outputs/fukai/6337_テセック_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [6337] テ,,1420.0,,,,outputs/fukai/6337_テセック_BUY_DeepResearch_20260413.md,outputs/fukai/6337_テセック_BUY_DeepResearch_20260413.docx,
2026-04-13,7085,深井 DeepResearchレポート — [7085] カ,BUY,,1070,,,,outputs/fukai/7085_カーブスホールデ_BUY_DeepResearch_20260413_V2.md,,,,,,,深井 DeepResearchレポート — [7085] カ,,1070.0,,,,outputs/fukai/7085_カーブスホールデ_BUY_DeepResearch_20260413_V2.md,outputs/fukai/7085_カーブスホールデ_BUY_DeepResearch_20260413_V2.docx,
2026-04-13,7085,深井 DeepResearchレポート — [7085] カ,BUY,,940,,,,outputs/fukai/7085_カーブスホールデ_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [7085] カ,,940.0,,,,outputs/fukai/7085_カーブスホールデ_BUY_DeepResearch_20260413.md,outputs/fukai/7085_カーブスホールデ_BUY_DeepResearch_20260413.docx,
2026-04-13,7373,深井 DeepResearchレポート — [7373] ア,BUY,,,,,,outputs/fukai/7373_アイドマ・ホール_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [7373] ア,,,,,,outputs/fukai/7373_アイドマ・ホール_BUY_DeepResearch_20260413.md,outputs/fukai/7373_アイドマ・ホール_BUY_DeepResearch_20260413.docx,
2026-04-13,7628,深井 DeepResearchレポート — [7628] オ,BUY,,1380,,,,outputs/fukai/7628_オオハシテクニカ_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [7628] オ,,1380.0,,,,outputs/fukai/7628_オオハシテクニカ_BUY_DeepResearch_20260413.md,outputs/fukai/7628_オオハシテクニカ_BUY_DeepResearch_20260413.docx,
2026-04-13,7649,深井 DeepResearchレポート — [7649] ス,BUY,,4100,,,,outputs/fukai/7649_スギホールディン_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [7649] ス,,4100.0,,,,outputs/fukai/7649_スギホールディン_BUY_DeepResearch_20260413.md,outputs/fukai/7649_スギホールディン_BUY_DeepResearch_20260413.docx,
2026-04-13,7725,深井 DeepResearchレポート — [7725] イ,BUY,,2180,,,,outputs/fukai/7725_インターアクショ_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [7725] イ,,2180.0,,,,outputs/fukai/7725_インターアクショ_BUY_DeepResearch_20260413.md,outputs/fukai/7725_インターアクショ_BUY_DeepResearch_20260413.docx,
2026-04-13,8934,深井 DeepResearchレポート — [8934] サ,BUY,,3820,,,,outputs/fukai/8934_サンフロンティア_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [8934] サ,,3820.0,,,,outputs/fukai/8934_サンフロンティア_BUY_DeepResearch_20260413.md,outputs/fukai/8934_サンフロンティア_BUY_DeepResearch_20260413.docx,
2026-04-13,9418,深井 DeepResearchレポート — [9418] U,BUY,,2000,,,,outputs/fukai/9418_U-NEXTホー_BUY_DeepResearch_20260413.md,,,,,,,深井 DeepResearchレポート — [9418] U,,2000.0,,,,outputs/fukai/9418_U-NEXTホー_BUY_DeepResearch_20260413.md,outputs/fukai/9418_U-NEXTホー_BUY_DeepResearch_20260413.docx,
2026-04-14,1928,積水ハウス,BUY,住宅・不動産（建設）,4510,3522,28.1,+82,outputs/fukai/1928_積水ハウス_BUY_DeepResearch_20260414.md,"FV加重平均¥4,014/M・I Homes連結フル寄与/WTI110超が本格リスク",,,,,,,,,,,,,,
2026-04-14,2292,2292 エスフーズ — Deep Research,BUY,,4000,,,,outputs/fukai/2292_エスフーズ_BUY_DeepResearch_20260414.md,,,,,,,2292 エスフーズ — Deep Research,,4000.0,,,,outputs/fukai/2292_エスフーズ_BUY_DeepResearch_20260414.md,outputs/fukai/2292_エスフーズ_BUY_DeepResearch_20260414.docx,
2026-04-14,2371,深井 DeepResearchレポート — [2371] カ,HOLD,,2180,,,,outputs/fukai/2371_カカクコム_HOLD_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [2371] カ,,2180.0,,,,outputs/fukai/2371_カカクコム_HOLD_DeepResearch_20260414.md,outputs/fukai/2371_カカクコム_HOLD_DeepResearch_20260414.docx,
2026-04-14,2491,深井 DeepResearchレポート — [2491] バ,BUY,,390,,,,outputs/fukai/2491_バリューコマース_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [2491] バ,,390.0,,,,outputs/fukai/2491_バリューコマース_BUY_DeepResearch_20260414.md,outputs/fukai/2491_バリューコマース_BUY_DeepResearch_20260414.docx,
2026-04-14,277A,深井 DeepResearchレポート — [277A] グ,BUY,,3050,,,,outputs/fukai/277A_グロービング_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [277A] グ,,3050.0,,,,outputs/fukai/277A_グロービング_BUY_DeepResearch_20260414.md,outputs/fukai/277A_グロービング_BUY_DeepResearch_20260414.docx,
2026-04-14,325A,深井 DeepResearchレポート — [325A] T,BUY,,5200,,,,outputs/fukai/325A_TENTIAL_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [325A] T,,5200.0,,,,outputs/fukai/325A_TENTIAL_BUY_DeepResearch_20260414.md,outputs/fukai/325A_TENTIAL_BUY_DeepResearch_20260414.docx,
2026-04-14,3597,深井 DeepResearchレポート — [3597] 自,BUY,,19000,,,,outputs/fukai/3597_自重堂_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [3597] 自,,19000.0,,,,outputs/fukai/3597_自重堂_BUY_DeepResearch_20260414.md,outputs/fukai/3597_自重堂_BUY_DeepResearch_20260414.docx,
2026-04-14,3622,深井 DeepResearchレポート — [3622] ネ,BUY,,420,,,,outputs/fukai/3622_ネットイヤーグル_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [3622] ネ,,420.0,,,,outputs/fukai/3622_ネットイヤーグル_BUY_DeepResearch_20260414.md,outputs/fukai/3622_ネットイヤーグル_BUY_DeepResearch_20260414.docx,
2026-04-14,369A,深井 DeepResearchレポート — [369A] エ,BUY,,2820,,,,outputs/fukai/369A_エータイ_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [369A] エ,,2820.0,,,,outputs/fukai/369A_エータイ_BUY_DeepResearch_20260414.md,outputs/fukai/369A_エータイ_BUY_DeepResearch_20260414.docx,
2026-04-14,3915,3915 テラスカイ【東証プライム】Deep Researc,BUY,,2800,,,,outputs/fukai/3915_テラスカイ_BUY_DeepResearch_20260414.md,,,,,,,3915 テラスカイ【東証プライム】Deep Researc,,2800.0,,,,outputs/fukai/3915_テラスカイ_BUY_DeepResearch_20260414.md,outputs/fukai/3915_テラスカイ_BUY_DeepResearch_20260414.docx,
2026-04-14,3994,3994 マネーフォワード — Deep Research,BUY,,5000,,,,outputs/fukai/3994_マネーフォワード_BUY_DeepResearch_20260414.md,,,,,,,3994 マネーフォワード — Deep Research,,5000.0,,,,outputs/fukai/3994_マネーフォワード_BUY_DeepResearch_20260414.md,outputs/fukai/3994_マネーフォワード_BUY_DeepResearch_20260414.docx,
2026-04-14,4183,深井 DeepResearchレポート — [4183] 三,BUY,,,,,,outputs/fukai/4183_三井化学【FY2_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [4183] 三,,,,,,outputs/fukai/4183_三井化学【FY2_BUY_DeepResearch_20260414.md,outputs/fukai/4183_三井化学【FY2_BUY_DeepResearch_20260414.docx,
2026-04-14,464A,深井 DeepResearchレポート — [464A] Q,BUY,,2300,,,,outputs/fukai/464A_QPSホールディ_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [464A] Q,,2300.0,,,,outputs/fukai/464A_QPSホールディ_BUY_DeepResearch_20260414.md,outputs/fukai/464A_QPSホールディ_BUY_DeepResearch_20260414.docx,
2026-04-14,5332,TOTO,SELL,住宅設備（衛生陶器）,3200,5417,-40.8,,outputs/fukai/5332_TOTO_SELL_DeepResearch_20260414.md,"FV¥2,980-3,480/最悪¥1,850/ユニットバス受注停止×PER221倍×ROE0.5%/封鎖解除で即損切り",,,,,,,,,,,,,,
2026-04-14,6178,深井 DeepResearchレポート — [6178] 日,BUY,,2200,,,,outputs/fukai/6178_日本郵政HD【民営化法改正×子会社売却自社株買_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [6178] 日,,2200.0,,,,outputs/fukai/6178_日本郵政HD【民営化法改正×子会社売却自社株買_BUY_DeepResearch_20260414.md,,
2026-04-14,6287,深井 DeepResearchレポート — [6287] サ,BUY,,3200,,,,outputs/fukai/6287_サトーHD_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [6287] サ,,3200.0,,,,outputs/fukai/6287_サトーHD_BUY_DeepResearch_20260414.md,outputs/fukai/6287_サトーHD_BUY_DeepResearch_20260414.docx,
2026-04-14,6323,深井 DeepResearchレポート — [6323] ロ,BUY,,4800,,,,outputs/fukai/6323_ローツェ_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [6323] ロ,,4800.0,,,,outputs/fukai/6323_ローツェ_BUY_DeepResearch_20260414.md,outputs/fukai/6323_ローツェ_BUY_DeepResearch_20260414.docx,
2026-04-14,6419,6419\_マースグループホ\_BUY\_DeepResea,BUY,,2840,,,,outputs/fukai/6419_マースグループホ_BUY_DeepResearch_20260414_V2.md,,,,,,,6419\_マースグループホ\_BUY\_DeepResea,,2840.0,,,,outputs/fukai/6419_マースグループホ_BUY_DeepResearch_20260414_V2.md,outputs/fukai/6419_マースグループホ_BUY_DeepResearch_20260414_V2.docx,
2026-04-14,6419,深井 DeepResearchレポート — [6419] マ,BUY,,3450,,,,outputs/fukai/6419_マースグループホ_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [6419] マ,,3450.0,,,,outputs/fukai/6419_マースグループホ_BUY_DeepResearch_20260414.md,outputs/fukai/6419_マースグループホ_BUY_DeepResearch_20260414.docx,
2026-04-14,6501,深井 DeepResearchレポート — [6501] 日,BUY,,5280,,,,outputs/fukai/6501_日立製作所【MI_BUY_DeepResearch_20260414.md,,,,,,,深井 DeepResearchレポート — [6501] 日,,5280.0,,,,outputs/fukai/6501_日立製作所【MI_BUY_DeepResearch_20260414.md,outputs/fukai/6501_日立製作所【MI_BUY_DeepResearch_20260414.docx,
